date,temp_avg,temp_min,temp_max,,,wind_direction,wind_speed,,pressure,
2009-02-14,8.3,0.0,16.0,,,,12.0,,,
2009-02-16,11.2,6.0,19.0,,,296.4,17.7,,,
2009-02-17,11.5,6.0,17.0,,,,,,,
2009-02-18,9.1,5.0,14.0,,,,24.2,,,
2009-02-19,6.4,2.0,12.0,,,295.4,25.0,,,
2009-02-20,5.4,1.0,10.0,,,,12.8,,,
2009-02-21,8.3,1.0,15.0,,,145.1,17.4,,,
2009-02-22,8.3,4.0,13.0,,,,,,,
2009-02-23,6.5,-2.0,12.0,,,301.5,26.2,,,
2009-02-24,7.8,0.0,14.0,,,289.4,17.1,,,
2009-02-25,8.8,2.0,16.0,,,,13.8,,,
2009-02-26,10.6,5.0,17.0,,,,11.2,,,
2009-02-27,11.3,3.0,18.0,,,,,,,
2009-03-01,9.5,2.0,15.0,,,313.7,16.5,,,
2009-03-03,8.1,4.0,12.0,,,293.8,22.4,,,
2009-03-04,8.0,3.0,14.0,,,285.5,24.8,,,
2009-03-05,8.7,3.0,13.0,,,293.3,23.5,,,
2009-03-06,8.8,4.0,15.0,,,,,,,
2009-03-07,12.9,4.0,21.0,,,291.2,23.3,,,
2009-03-08,15.2,7.0,25.0,,,,14.7,,,
2009-03-10,16.8,10.0,24.0,,,,20.2,,,
2009-03-12,16.0,8.0,25.0,,,,13.5,,,
2009-03-13,16.1,7.0,24.0,,,,12.1,,,
2009-03-20,14.3,7.0,24.0,,,277.7,15.3,,,
2009-03-21,12.5,9.0,15.0,,,293.9,23.1,,,
2009-03-23,13.0,7.0,21.0,,,309.6,18.8,,,
2009-03-24,15.3,7.0,24.0,,,242.4,19.1,,,
2009-03-25,13.7,9.0,17.0,,,277.8,31.2,,,
2009-03-26,12.0,5.0,20.0,,,,15.2,,,
2009-03-27,13.1,5.0,20.0,,,,14.9,,,
2009-03-28,13.9,6.0,22.0,,,,,,,
2009-03-29,14.8,0.0,24.0,,,,21.2,,,
2009-03-31,7.5,4.0,13.0,,,278.4,22.3,,,
2009-04-01,8.8,1.0,17.0,,,,,,,
2009-04-02,10.9,4.0,19.0,,,,15.1,,,
2009-04-03,13.4,6.0,20.0,,,,13.2,,,
2009-04-05,13.2,10.0,18.0,,,,17.5,,,
2009-04-08,14.6,11.0,22.0,,,291.4,20.6,,,
2009-04-10,13.5,8.0,19.0,,,289.5,23.1,,,
2009-04-11,11.9,9.0,17.0,,,,15.8,,,
2009-04-14,7.1,1.0,14.0,,,300,43.5,,,
2009-04-16,14.4,7.0,22.0,,,10.3,12.0,,,
2009-04-17,15.9,10.0,22.0,,,300.7,18.6,,,
2009-04-20,13.8,6.0,21.0,,,295.5,31.6,,,
2009-04-21,14.5,7.0,20.0,,,,16.4,,,
2009-04-27,13.5,8.0,22.0,,,313.7,31.5,,,
2009-05-02,17.1,11.0,24.0,,,268.9,17.4,,,
2009-05-04,20.8,14.0,27.0,,,290.2,19.7,,,
2009-05-05,19.6,15.0,24.0,,,319.7,13.9,,,
2009-05-07,20.8,14.0,27.0,,,306,18.7,,,
2009-05-08,20.7,13.0,26.0,,,294.2,23.8,,,
2009-05-10,19.2,16.0,22.0,,,297.8,24.7,,,
2009-05-11,19.4,14.0,24.0,,,28,19.3,,,
2009-05-13,22.7,16.0,29.0,,,300.1,28.2,,,
2009-05-14,23.0,15.0,30.0,,,,16.0,,,
2009-05-15,24.4,17.0,31.0,,,349.8,18.3,,,
2009-05-16,22.3,16.0,29.0,,,308.1,26.7,,,
2009-05-17,19.1,14.0,26.0,,,291.6,39.5,,,
2009-05-19,23.4,15.0,31.0,,,300.1,15.5,,,
2009-05-20,24.7,17.0,31.0,,,53.8,16.3,,,
2009-05-22,26.9,18.0,34.0,,,,14.4,,,
2009-05-23,28.1,20.0,36.0,,,,17.1,,,
2009-05-24,26.3,19.0,33.0,,,,17.7,,,
2009-05-26,25.0,17.0,31.0,,,,20.5,,,
2009-05-29,29.9,24.0,36.0,,,22.1,19.1,,,
2009-05-30,26.1,19.0,33.0,,,308.8,36.3,,,
2009-06-02,20.6,14.0,27.0,,,280.7,20.7,,,
2009-06-03,22.0,17.0,27.0,,,52.1,14.4,,,
2009-06-04,25.0,12.0,33.0,,,,16.6,,,
2009-06-05,26.9,18.0,35.0,,,250.6,14.3,,,
2009-06-07,26.6,20.0,34.0,,,32.4,25.6,,,
2009-06-09,24.5,17.0,32.0,,,303.2,19.9,,,
2009-06-11,26.5,19.0,35.0,,,,17.3,,,
2009-06-13,26.6,18.0,32.0,,,309,18.6,,,
2009-06-15,26.7,19.0,35.0,,,325.8,17.8,,,
2009-06-16,26.4,20.0,33.0,,,,24.5,,,
2009-06-17,27.7,21.0,34.0,,,,19.5,,,
2009-06-19,24.8,19.0,33.0,,,321.8,25.2,,,
2009-06-20,23.8,17.0,31.0,,,,27.1,,,
2009-06-23,28.1,24.0,33.0,,,317.8,22.2,,,
2009-06-24,28.2,21.0,34.0,,,,19.0,,,
2009-06-26,29.7,23.0,37.0,,,35.1,18.7,,,
2009-06-30,31.3,22.0,39.0,,,,,,,
2009-07-05,29.8,23.0,36.0,,,318.8,20.9,,,
2009-07-09,29.0,17.0,37.0,,,,26.0,,,
2009-07-11,31.7,24.0,40.0,,,,,,,
2009-07-13,32.6,25.0,40.0,,,,21.2,,,
2009-07-15,33.2,23.0,40.0,,,85.5,21.8,,,
2009-07-23,31.2,22.0,39.0,,,49.9,29.4,,,
2009-07-29,31.0,23.0,40.0,,,,,,,
2009-07-30,29.5,21.0,39.0,,,342.5,26.2,,,
2009-07-31,29.9,22.0,38.0,,,,30.6,,,
2009-08-02,28.8,21.0,38.0,,,317,36.0,,,
2009-08-03,28.1,20.0,37.0,,,325.4,30.5,,,
2009-08-05,28.3,20.0,37.0,,,353.2,25.1,,,
2009-08-07,31.1,23.0,39.0,,,359.5,19.9,,,
2009-08-08,32.2,25.0,39.0,,,308,21.2,,,
2009-08-14,30.1,21.0,39.0,,,342.4,32.6,,,
2009-08-16,29.2,20.0,38.0,,,25.4,28.0,,,
2009-08-17,29.6,21.0,38.0,,,353.6,27.7,,,
2009-08-18,28.7,21.0,37.0,,,0.5,23.8,,,
2009-08-19,31.7,24.0,39.0,,,332.4,13.4,,,
2009-08-20,31.5,25.0,39.0,,,355.8,20.4,,,
2009-08-26,29.8,20.0,38.0,,,349.9,14.6,,,
2009-08-27,27.0,20.0,36.0,,,318.3,30.5,,,
2009-08-31,27.0,20.0,35.0,,,341,22.8,,,
2009-09-04,26.1,19.0,33.0,,,24.4,17.1,,,
2009-09-07,25.8,17.0,32.0,,,102,16.9,,,
2009-09-08,24.3,17.0,31.0,,,357.6,16.2,,,
2009-09-11,25.0,17.0,32.0,,,85.7,16.4,,,
2009-09-12,24.8,17.0,33.0,,,304.4,16.2,,,
2009-09-14,28.7,20.0,36.0,,,287.6,15.0,,,
2009-09-17,22.8,19.0,30.0,,,,24.0,,,
2009-09-18,23.5,17.0,30.0,,,,18.9,,,
2009-09-21,21.4,14.0,30.0,,,,11.6,,,
2009-09-22,24.0,18.0,32.0,,,308.1,18.8,,,
2009-09-23,24.6,19.0,31.0,,,301.8,18.9,,,
2009-09-25,18.3,13.0,25.0,,,303.2,27.8,,,
2009-09-29,23.4,15.0,31.0,,,,18.6,,,
2009-09-30,21.1,15.0,28.0,,,303.3,22.9,,,
2009-10-01,20.8,12.0,29.0,,,303.2,17.5,,,
2009-10-02,20.6,15.0,28.0,,,320.2,21.2,,,
2009-10-03,20.4,13.0,28.0,,,,14.2,,,
2009-10-05,20.6,13.0,29.0,,,295.6,13.3,,,
2009-10-06,21.1,12.0,30.0,,,,13.5,,,
2009-10-07,20.5,15.0,28.0,,,317.1,22.0,,,
2009-10-08,19.5,15.0,27.0,,,310.8,25.9,,,
2009-10-09,18.6,13.0,25.0,,,,15.2,,,
2009-10-10,19.4,12.0,27.0,,,36.4,13.9,,,
2009-10-11,21.0,14.0,28.0,,,73.8,16.0,,,
2009-10-12,20.2,14.0,28.0,,,,17.5,,,
2009-10-13,20.0,13.0,28.0,,,270.8,13.3,,,
2009-10-14,19.5,10.0,28.0,,,,13.5,,,
2009-10-15,20.8,13.0,30.0,,,,15.6,,,
2009-10-16,19.5,13.0,26.0,,,,,,,
2009-10-17,18.5,11.0,26.0,,,,13.0,,,
2009-10-18,18.9,12.0,27.0,,,311.8,15.7,,,
2009-10-19,17.3,11.0,24.0,,,284.3,14.9,,,
2009-10-20,16.2,10.0,23.0,,,,13.3,,,
2009-10-21,14.5,7.0,23.0,,,,13.2,,,
2009-10-22,14.5,7.0,23.0,,,,12.5,,,
2009-10-23,14.4,6.0,23.0,,,,14.8,,,
2009-10-24,15.0,8.0,21.0,,,216,12.6,,,
2009-10-25,16.1,7.0,23.0,,,301.2,15.0,,,
2009-10-26,17.6,12.0,24.0,,,,15.0,,,
2009-10-27,16.1,12.0,22.0,,,355.1,18.5,,,
2009-10-28,14.2,8.0,20.0,,,,15.3,,,
2009-10-29,16.4,11.0,23.0,,,,11.2,,,
2009-10-31,15.4,12.0,19.0,,,,10.3,,,
2009-11-01,16.2,10.0,23.0,,,,14.2,,,
2009-11-03,14.1,10.0,17.0,,,,14.7,,,
2009-11-04,13.2,8.0,19.0,,,288.3,19.0,,,
2009-11-05,14.0,7.0,22.0,,,291.3,17.9,,,
2009-11-06,15.0,10.0,22.0,,,285.9,28.1,,,
2009-11-07,13.3,8.0,20.0,,,307,20.4,,,
2009-11-08,11.6,7.0,18.0,,,,12.4,,,
2009-11-09,11.7,4.0,19.0,,,,12.2,,,
2009-11-10,12.5,5.0,19.0,,,303.9,13.1,,,
2009-11-11,13.3,9.0,20.0,,,286.4,13.3,,,
2009-11-12,12.1,6.0,19.0,,,269.8,12.0,,,
2009-11-13,12.0,5.0,20.0,,,,12.2,,,
2009-11-14,12.1,5.0,20.0,,,282.4,13.6,,,
2009-11-15,13.1,7.0,19.0,,,279.1,13.9,,,
2009-11-16,13.3,7.0,22.0,,,,11.1,,,
2009-11-17,14.8,9.0,20.0,,,120.1,19.5,,,
2009-11-18,13.5,8.0,18.0,,,72.1,30.3,,,
2009-11-19,7.9,5.0,12.0,,,288.6,22.1,,,
2009-11-20,8.8,3.0,14.0,,,279.4,17.4,,,
2009-11-21,9.0,7.0,14.0,,,283.7,20.2,,,
2009-11-22,6.9,3.0,11.0,,,295.5,34.7,,,
2009-11-23,5.2,-1.0,11.0,,,,18.4,,,
2009-11-24,8.1,2.0,15.0,,,,24.0,,,
2009-11-25,6.5,0.0,11.0,,,,16.3,,,
2009-11-26,9.0,5.0,13.0,,,,12.6,,,
2009-11-27,8.8,5.0,14.0,,,286.2,28.0,,,
2009-11-28,5.1,0.0,8.0,,,310.7,12.3,,,
2009-11-29,5.7,2.0,9.0,,,279.4,19.8,,,
2009-11-30,4.3,-2.0,12.0,,,,10.0,,,
2009-12-01,4.6,-2.0,11.0,,,277.1,14.5,,,
2009-12-02,4.8,1.0,11.0,,,292.7,20.5,,,
2009-12-03,3.6,-1.0,9.0,,,,19.4,,,
2009-12-04,2.0,-4.0,10.0,,,,12.7,,,
2009-12-05,2.3,-3.0,9.0,,,,13.9,,,
2009-12-06,3.1,-3.0,7.0,,,,10.7,,,
2009-12-07,4.7,1.0,9.0,,,250,13.7,,,
2009-12-08,4.6,1.0,7.0,,,,17.3,,,
2009-12-09,3.7,2.0,5.0,,,314.3,19.0,,,
2009-12-10,4.3,0.0,8.0,,,,10.9,,,
2009-12-11,3.8,-1.0,10.0,,,269,12.7,,,
2009-12-12,4.1,0.0,10.0,,,,10.9,,,
2009-12-13,5.3,2.0,10.0,,,269.4,11.1,,,
2009-12-14,6.6,-1.0,13.0,,,,13.2,,,
2009-12-15,8.7,4.0,14.0,,,279.9,23.2,,,
2009-12-16,4.5,0.0,11.0,,,,12.8,,,
2009-12-18,5.4,3.0,9.0,,,,10.6,,,
2009-12-19,7.8,2.0,14.0,,,275.7,17.1,,,
2009-12-20,10.5,6.0,16.0,,,275.6,23.6,,,
2009-12-21,9.2,4.0,16.0,,,277.1,14.2,,,
2009-12-22,8.8,3.0,17.0,,,307.8,13.3,,,
2009-12-23,8.0,3.0,13.0,,,295.8,11.2,,,
2009-12-24,9.5,6.0,15.0,,,,9.7,,,
2009-12-25,10.0,7.0,15.0,,,151.2,10.8,,,
2009-12-26,8.7,5.0,15.0,,,,8.6,,,
2009-12-27,6.0,1.0,11.0,,,278.9,12.7,,,
2009-12-28,7.1,1.0,15.0,,,,,,,
2009-12-29,6.7,1.0,13.0,,,,11.7,,,
2009-12-30,8.4,3.0,14.0,,,,9.6,,,
2009-12-31,8.4,6.0,12.0,,,20.5,12.0,,,
2010-01-01,7.9,6.0,12.0,,,303.8,18.2,,,
2010-01-02,8.1,2.0,15.0,,,,16.0,,,
2010-01-03,10.6,6.0,17.0,,,,17.1,,,
2010-01-04,9.1,3.0,17.0,,,291.4,11.6,,,
2010-01-06,8.3,4.0,14.0,,,299.6,26.8,,,
2010-01-07,4.9,0.0,10.0,,,,,,,
2010-01-08,4.8,-1.0,12.0,,,,10.6,,,
2010-01-09,6.0,0.0,12.0,,,306.1,14.0,,,
2010-01-12,4.8,0.0,12.0,,,275,13.4,,,
2010-01-13,4.7,2.0,8.0,,,,9.7,,,
2010-01-14,7.7,2.0,16.0,,,,11.3,,,
2010-01-15,10.0,4.0,17.0,,,285.9,12.0,,,
2010-01-17,10.3,6.0,18.0,,,282.7,15.9,,,
2010-01-18,8.0,3.0,14.0,,,,12.5,,,
2010-01-19,9.0,5.0,14.0,,,318.8,12.8,,,
2010-01-20,11.1,3.0,18.0,,,279.7,18.0,,,
2010-01-22,9.5,6.0,14.0,,,291.9,22.8,,,
2010-01-23,7.0,1.0,13.0,,,275.9,14.2,,,
2010-01-24,7.0,-1.0,14.0,,,,17.5,,,
2010-01-25,7.4,4.0,12.0,,,328.9,13.9,,,
2010-01-27,0.8,-3.0,5.0,,,,,,,
2010-01-28,0.9,-4.0,7.0,,,292.8,15.8,,,
2010-01-29,2.2,-1.0,6.0,,,303.1,10.5,,,
2010-01-30,6.3,0.0,13.0,,,289.7,25.5,,,
2010-01-31,6.8,0.0,12.0,,,282.5,15.7,,,
2010-02-01,7.5,2.0,14.0,,,,13.1,,,
2010-02-02,10.4,5.0,17.0,,,288.8,16.9,,,
2010-02-03,9.2,2.0,15.0,,,250.2,12.6,,,
2010-02-04,8.0,5.0,9.0,,,,14.2,,,
2010-02-05,5.6,1.0,9.0,,,294.8,22.8,,,
2010-02-06,1.4,-1.0,6.0,,,299.8,30.1,,,
2010-02-07,0.1,-3.0,5.0,,,302.5,33.6,,,
2010-02-08,1.3,-4.0,7.0,,,,16.8,,,
2010-02-09,2.0,-2.0,6.0,,,,9.3,,,
2010-02-10,4.7,-2.0,9.0,,,,11.5,,,
2010-02-11,5.8,-1.0,12.0,,,312.1,11.7,,,
2010-02-13,6.7,2.0,11.0,,,,13.7,,,
2010-02-14,6.9,4.0,11.0,,,,12.5,,,
2010-02-15,7.2,0.0,15.0,,,281,11.5,,,
2010-02-16,9.5,1.0,16.0,,,263.2,10.9,,,
2010-02-17,14.5,7.0,22.0,,,,10.4,,,
2010-02-18,15.3,9.0,23.0,,,,16.0,,,
2010-02-20,11.1,7.0,15.0,,,283.7,17.2,,,
2010-02-21,11.5,6.0,19.0,,,302.4,23.9,,,
2010-02-22,12.2,5.0,20.0,,,,19.6,,,
2010-02-23,10.7,8.0,15.0,,,300.3,28.8,,,
2010-02-24,11.2,8.0,15.0,,,306.9,18.3,,,
2010-02-25,10.4,5.0,16.0,,,296.1,21.3,,,
2010-02-26,9.6,3.0,15.0,,,155.7,19.4,,,
2010-02-28,9.8,5.0,16.0,,,293.3,17.4,,,
2010-03-01,9.5,7.0,14.0,,,,17.3,,,
2010-03-02,10.1,6.0,14.0,,,294.1,23.0,,,
2010-03-04,8.2,5.0,12.0,,,305.7,19.1,,,
2010-03-05,9.1,3.0,16.0,,,294.6,24.2,,,
2010-03-06,11.8,7.0,18.0,,,,17.3,,,
2010-03-07,14.1,7.0,21.0,,,294.2,21.0,,,
2010-03-08,12.9,8.0,18.0,,,293.1,18.9,,,
2010-03-09,14.8,6.0,24.0,,,302,15.3,,,
2010-03-10,15.8,10.0,23.0,,,280.4,10.7,,,
2010-03-11,16.8,10.0,25.0,,,306.6,18.8,,,
2010-03-12,14.2,7.0,24.0,,,301.1,11.7,,,
2010-03-13,18.0,9.0,27.0,,,263.2,12.8,,,
2010-03-14,20.5,10.0,29.0,,,,14.8,,,
2010-03-15,22.3,13.0,31.0,,,279.5,16.0,,,
2010-03-16,23.7,13.0,31.0,,,241.8,15.4,,,
2010-03-18,20.8,13.0,28.0,,,76.9,17.7,,,
2010-03-19,14.5,2.0,24.0,,,301.2,34.7,,,
2010-03-20,6.7,1.0,14.0,,,320.6,34.7,,,
2010-03-21,4.9,3.0,9.0,,,308.5,39.3,,,
2010-03-23,12.2,3.0,21.0,,,296.9,13.3,,,
2010-03-24,11.8,8.0,16.0,,,24.2,17.8,,,
2010-03-26,12.5,5.0,19.0,,,,22.6,,,
2010-03-27,6.9,5.0,9.0,,,313.8,28.0,,,
2010-03-28,10.1,6.0,15.0,,,,,,,
2010-03-29,14.0,8.0,20.0,,,,18.9,,,
2010-03-30,16.1,9.0,23.0,,,305.1,20.5,,,
2010-03-31,16.3,11.0,22.0,,,306.4,19.7,,,
2010-04-01,14.6,10.0,19.0,,,301.5,33.3,,,
2010-04-02,15.9,10.0,22.0,,,292.7,31.7,,,
2010-04-03,16.3,6.0,24.0,,,285.9,16.2,,,
2010-04-04,19.8,13.0,26.0,,,290.8,19.6,,,
2010-04-05,18.7,12.0,27.0,,,332.9,23.9,,,
2010-04-06,15.5,8.0,24.0,,,304.3,29.8,,,
2010-04-07,19.6,13.0,26.0,,,,13.3,,,
2010-04-08,19.1,14.0,27.0,,,340.7,17.7,,,
2010-04-09,14.8,11.0,21.0,,,320.9,17.8,,,
2010-04-10,15.4,9.0,20.0,,,305.9,27.3,,,
2010-04-11,16.0,10.0,21.0,,,292.2,24.0,,,
2010-04-12,19.0,11.0,26.0,,,,14.4,,,
2010-04-13,20.3,17.0,25.0,,,,17.6,,,
2010-04-14,19.0,14.0,24.0,,,291.3,23.4,,,
2010-04-15,18.1,11.0,25.0,,,,17.9,,,
2010-04-16,20.1,12.0,27.0,,,315.8,16.7,,,
2010-04-18,16.3,13.0,22.0,,,,17.8,,,
2010-04-19,15.9,11.0,22.0,,,304.7,34.2,,,
2010-04-20,15.3,8.0,23.0,,,,,,,
2010-04-21,17.9,10.0,25.0,,,338.5,16.1,,,
2010-04-22,20.9,12.0,28.0,,,56.5,16.5,,,
2010-04-23,20.5,13.0,25.0,,,343.7,27.7,,,
2010-04-25,15.4,9.0,22.0,,,308.3,42.3,,,
2010-04-26,17.0,10.0,24.0,,,307.1,31.3,,,
2010-04-27,19.9,13.0,27.0,,,327.3,18.3,,,
2010-04-28,19.4,13.0,27.0,,,311,25.8,,,
2010-04-29,15.0,11.0,20.0,,,327.3,20.1,,,
2010-04-30,18.8,12.0,25.0,,,299.8,21.2,,,
2010-05-01,18.4,14.0,23.0,,,305.1,21.0,,,
2010-05-02,17.0,13.0,22.0,,,,12.6,,,
2010-05-03,17.4,12.0,23.0,,,298.1,22.8,,,
2010-05-05,17.0,11.0,24.0,,,304.9,28.4,,,
2010-05-06,17.1,11.0,23.0,,,299.7,27.5,,,
2010-05-07,17.0,12.0,24.0,,,291.8,28.8,,,
2010-05-08,19.4,12.0,25.0,,,283.8,18.9,,,
2010-05-09,22.0,15.0,29.0,,,294.6,20.2,,,
2010-05-10,21.7,15.0,29.0,,,18.8,17.9,,,
2010-05-11,22.4,15.0,29.0,,,308.5,20.3,,,
2010-05-12,23.3,16.0,32.0,,,327.1,21.3,,,
2010-05-13,24.0,18.0,32.0,,,314.7,22.3,,,
2010-05-14,23.0,16.0,30.0,,,307,25.9,,,
2010-05-15,22.6,18.0,28.0,,,,21.5,,,
2010-05-16,23.2,16.0,30.0,,,319.4,17.5,,,
2010-05-18,27.2,20.0,34.0,,,292.3,24.4,,,
2010-05-19,27.5,19.0,34.0,,,304.2,24.6,,,
2010-05-20,28.5,23.0,34.0,,,268.3,20.1,,,
2010-05-21,25.4,18.0,32.0,,,309.6,26.5,,,
2010-05-22,24.0,17.0,31.0,,,311.4,26.3,,,
2010-05-23,25.7,18.0,32.0,,,,19.8,,,
2010-05-24,27.1,17.0,36.0,,,330.5,16.0,,,
2010-05-25,25.0,19.0,30.0,,,307.1,37.5,,,
2010-05-26,24.5,16.0,31.0,,,,17.7,,,
2010-05-27,25.0,18.0,31.0,,,10.1,16.6,,,
2010-05-28,25.9,17.0,33.0,,,63.5,14.5,,,
2010-05-29,27.7,19.0,36.0,,,12.5,21.2,,,
2010-05-30,28.2,20.0,36.0,,,298,20.2,,,
2010-05-31,25.6,18.0,33.0,,,307.1,39.6,,,
2010-06-01,26.5,20.0,34.0,,,311.5,23.7,,,
2010-06-02,26.4,18.0,33.0,,,29.4,15.6,,,
2010-06-03,28.3,20.0,36.0,,,,14.7,,,
2010-06-04,29.7,21.0,37.0,,,,12.0,,,
2010-06-05,30.5,21.0,38.0,,,300.1,13.6,,,
2010-06-06,29.9,23.0,35.0,,,,15.6,,,
2010-06-08,29.9,21.0,37.0,,,247,16.4,,,
2010-06-09,30.4,24.0,35.0,,,308.3,28.8,,,
2010-06-10,30.8,22.0,38.0,,,,14.4,,,
2010-06-12,31.0,22.0,39.0,,,,20.5,,,
2010-06-13,31.7,24.0,38.0,,,62,17.2,,,
2010-06-14,31.5,25.0,37.0,,,,18.2,,,
2010-06-16,30.7,24.0,36.0,,,,17.3,,,
2010-06-17,31.9,23.0,39.0,,,,18.1,,,
2010-06-18,31.1,23.0,37.0,,,,20.5,,,
2010-06-19,31.0,23.0,39.0,,,317.4,22.2,,,
2010-06-20,30.7,24.0,39.0,,,,16.4,,,
2010-06-24,30.2,23.0,37.0,,,,19.2,,,
2010-06-25,29.6,23.0,35.0,,,310.5,26.6,,,
2010-06-26,28.7,21.0,35.0,,,,18.1,,,
2010-06-27,30.0,22.0,38.0,,,0.8,20.4,,,
2010-06-29,32.7,22.0,40.0,,,122.7,17.3,,,
2010-06-30,33.8,22.0,42.0,,,80.4,16.1,,,
2010-07-02,32.5,25.0,42.0,,,325.4,25.8,,,
2010-07-03,31.5,24.0,40.0,,,313.8,31.5,,,
2010-07-04,32.4,25.0,41.0,,,306.8,25.8,,,
2010-07-05,33.5,27.0,41.0,,,,20.1,,,
2010-07-06,33.8,28.0,40.0,,,109.9,17.5,,,
2010-07-07,34.1,25.0,41.0,,,,23.0,,,
2010-07-08,34.8,27.0,42.0,,,97.5,19.0,,,
2010-07-09,35.8,24.0,43.0,,,,15.3,,,
2010-07-10,36.0,26.0,43.0,,,,11.5,,,
2010-07-11,35.8,27.0,44.0,,,,19.6,,,
2010-07-12,34.0,28.0,40.0,,,,19.8,,,
2010-07-13,32.0,26.0,37.0,,,91.3,17.9,,,
2010-07-14,33.1,25.0,40.0,,,,20.9,,,
2010-07-15,32.0,24.0,39.0,,,,28.7,,,
2010-07-16,32.4,25.0,39.0,,,322.8,24.7,,,
2010-07-17,29.8,22.0,39.0,,,,28.4,,,
2010-07-19,31.4,23.0,40.0,,,,26.7,,,
2010-07-20,31.1,23.0,39.0,,,346.6,30.6,,,
2010-07-22,33.0,27.0,38.0,,,,21.8,,,
2010-07-23,31.5,23.0,38.0,,,63.2,23.3,,,
2010-07-25,30.8,22.0,37.0,,,86.4,15.5,,,
2010-07-26,30.1,23.0,38.0,,,,,,,
2010-07-27,30.1,18.0,36.0,,,,16.5,,,
2010-07-29,29.2,22.0,35.0,,,,19.0,,,
2010-07-30,29.4,23.0,36.0,,,,20.4,,,
2010-07-31,28.5,22.0,35.0,,,,19.8,,,
2010-08-02,26.3,21.0,32.0,,,0.9,22.8,,,
2010-08-05,29.1,24.0,34.0,,,25.1,16.8,,,
2010-08-07,30.3,21.0,38.0,,,,12.1,,,
2010-08-08,30.0,22.0,36.0,,,79.1,14.1,,,
2010-08-09,29.8,23.0,36.0,,,,12.2,,,
2010-08-10,30.1,21.0,37.0,,,,16.1,,,
2010-08-11,30.4,23.0,36.0,,,87.3,14.3,,,
2010-08-12,30.2,25.0,36.0,,,,15.2,,,
2010-08-13,29.8,24.0,36.0,,,342.2,15.2,,,
2010-08-14,28.1,22.0,34.0,,,,14.4,,,
2010-08-15,27.9,21.0,34.0,,,,13.3,,,
2010-08-16,29.2,21.0,36.0,,,,12.9,,,
2010-08-17,30.6,22.0,38.0,,,71.8,13.8,,,
2010-08-18,30.7,23.0,38.0,,,,,,,
2010-08-19,31.3,24.0,39.0,,,,10.9,,,
2010-08-20,32.4,24.0,41.0,,,,10.3,,,
2010-08-22,29.4,24.0,37.0,,,,31.2,,,
2010-08-25,29.1,24.0,34.0,,,115.5,21.8,,,
2010-08-26,28.0,22.0,33.0,,,,22.0,,,
2010-08-28,27.3,21.0,33.0,,,,21.5,,,
2010-08-29,28.0,20.0,35.0,,,,,,,
2010-08-30,29.5,22.0,37.0,,,,15.1,,,
2010-08-31,28.4,22.0,35.0,,,,10.5,,,
2010-09-01,28.8,21.0,36.0,,,3,12.3,,,
2010-09-02,30.5,21.0,39.0,,,,,,,
2010-09-03,31.4,22.0,39.0,,,,14.6,,,
2010-09-04,28.4,21.0,35.0,,,,13.9,,,
2010-09-05,26.9,18.0,34.0,,,,12.7,,,
2010-09-06,27.3,18.0,36.0,,,,10.4,,,
2010-09-07,27.8,21.0,35.0,,,314.2,16.9,,,
2010-09-08,27.8,19.0,35.0,,,,12.8,,,
2010-09-09,26.7,19.0,33.0,,,79.6,16.5,,,
2010-09-10,26.3,17.0,34.0,,,,15.9,,,
2010-09-11,25.3,19.0,33.0,,,330.3,21.0,,,
2010-09-12,24.0,18.0,30.0,,,16.6,21.5,,,
2010-09-13,24.1,18.0,29.0,,,,13.2,,,
2010-09-14,26.4,17.0,34.0,,,,10.3,,,
2010-09-16,21.4,15.0,28.0,,,,,,,
2010-09-17,21.7,17.0,26.0,,,,16.1,,,
2010-09-18,21.8,14.0,27.0,,,,12.6,,,
2010-09-19,22.2,14.0,29.0,,,345.6,13.9,,,
2010-09-20,24.3,17.0,30.0,,,,9.9,,,
2010-09-21,24.5,15.0,33.0,,,266.9,11.3,,,
2010-09-22,24.8,17.0,32.0,,,314.4,11.4,,,
2010-09-23,24.8,17.0,33.0,,,,14.7,,,
2010-09-24,24.9,17.0,33.0,,,,16.2,,,
2010-09-25,23.8,17.0,30.0,,,,12.7,,,
2010-09-26,24.1,16.0,31.0,,,,12.1,,,
2010-09-27,26.3,21.0,32.0,,,309.5,23.9,,,
2010-09-28,23.2,18.0,29.0,,,331.1,15.3,,,
2010-09-29,23.0,17.0,29.0,,,99.7,12.0,,,
2010-09-30,24.0,17.0,31.0,,,,6.3,,,
2010-10-01,25.1,17.0,32.0,,,,13.0,,,
2010-10-03,25.8,19.0,33.0,,,309.6,16.8,,,
2010-10-04,25.7,20.0,33.0,,,301.4,21.1,,,
2010-10-05,24.8,18.0,32.0,,,335.4,16.2,,,
2010-10-06,24.4,18.0,30.0,,,302,20.8,,,
2010-10-07,22.7,17.0,29.0,,,307.2,19.8,,,
2010-10-08,20.5,14.0,27.0,,,,17.6,,,
2010-10-10,22.7,16.0,29.0,,,,13.7,,,
2010-10-11,22.3,15.0,28.0,,,294.2,17.2,,,
2010-10-12,20.6,17.0,25.0,,,303.2,28.4,,,
2010-10-13,18.5,15.0,24.0,,,,13.3,,,
2010-10-14,19.9,13.0,27.0,,,286.2,14.8,,,
2010-10-15,20.8,12.0,29.0,,,,11.8,,,
